run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
834,8_terrain_compliance,evo_g000104_c0,2026-03-20 11:28:13,,,,,,,,,0.397396,1.83377,4.550416,0.564097,,,,,,,,,,,,,16.222,PASS,
835,8_terrain_compliance,evo_g000104_c1,2026-03-20 11:28:13,,,,,,,,,0.397937,1.853599,4.485218,0.599671,,,,,,,,,,,,,15.0482,PASS,
839,8_terrain_compliance,evo_g000104_c5,2026-03-20 11:28:13,,,,,,,,,0.397753,1.830316,4.471405,0.565606,,,,,,,,,,,,,16.4162,PASS,
844,8_terrain_compliance,evo_g000105_c2,2026-03-20 11:28:14,,,,,,,,,0.383928,1.856221,4.698752,0.581168,,,,,,,,,,,,,18.2708,PASS,
849,8_terrain_compliance,evo_g000105_c7,2026-03-20 11:28:14,,,,,,,,,0.382948,1.88697,4.417952,0.593582,,,,,,,,,,,,,9.8317,PASS,
843,8_terrain_compliance,evo_g000105_c1,2026-03-20 11:28:14,,,,,,,,,0.377905,1.830445,4.497434,0.575581,,,,,,,,,,,,,16.3055,PASS,
848,8_terrain_compliance,evo_g000105_c6,2026-03-20 11:28:14,,,,,,,,,0.385323,1.832437,4.465365,0.59563,,,,,,,,,,,,,15.5009,PASS,
847,8_terrain_compliance,evo_g000105_c5,2026-03-20 11:28:14,,,,,,,,,0.408059,1.783513,4.519778,0.59209,,,,,,,,,,,,,15.8241,PASS,
845,8_terrain_compliance,evo_g000105_c3,2026-03-20 11:28:14,,,,,,,,,0.37707,1.820205,4.687381,0.587296,,,,,,,,,,,,,15.8541,PASS,
846,8_terrain_compliance,evo_g000105_c4,2026-03-20 11:28:14,,,,,,,,,0.381389,1.844716,4.584279,0.579792,,,,,,,,,,,,,13.9505,PASS,
842,8_terrain_compliance,evo_g000105_c0,2026-03-20 11:28:14,,,,,,,,,0.378166,1.837888,4.638857,0.555289,,,,,,,,,,,,,15.3697,PASS,
857,8_terrain_compliance,evo_g000106_c7,2026-03-20 11:28:15,,,,,,,,,0.382392,1.816056,4.600725,0.575973,,,,,,,,,,,,,15.5444,PASS,
851,8_terrain_compliance,evo_g000106_c1,2026-03-20 11:28:15,,,,,,,,,0.372455,1.857711,4.296822,0.551727,,,,,,,,,,,,,16.2521,PASS,
856,8_terrain_compliance,evo_g000106_c6,2026-03-20 11:28:15,,,,,,,,,0.374361,1.897133,4.492581,0.575908,,,,,,,,,,,,,15.3193,PASS,
854,8_terrain_compliance,evo_g000106_c4,2026-03-20 11:28:15,,,,,,,,,0.396166,1.818338,4.43997,0.584013,,,,,,,,,,,,,14.8903,PASS,
850,8_terrain_compliance,evo_g000106_c0,2026-03-20 11:28:15,,,,,,,,,0.387056,1.810274,4.220786,0.594623,,,,,,,,,,,,,15.1644,PASS,
