run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
44,s05_vel_pi_leg_cycling,g000005_c2,5,,,,,,2.4313076508631846,0.001,0.1,,,,,,,17.9531,30.7781,10.3228,0.0,1.0616,0.006889,0.358,13.0,13.0,,,,,,4.98011,PASS,
45,s05_vel_pi_leg_cycling,g000005_c3,5,,,,,,0.8050413700397373,0.011789035422855906,0.15,,,,,,,12.8724,30.6561,9.0051,0.0,0.8404,0.00662,0.358,13.0,13.0,,,,,,3.80844,PASS,
46,s05_vel_pi_leg_cycling,g000005_c4,5,,,,,,0.05591981678521792,0.001,0.12320297878735073,,,,,,,3.9811,8.3018,7.0223,0.0,0.9235,0.005754,0.358,0.0,13.0,,,,,,3.16861,PASS,
47,s05_vel_pi_leg_cycling,g000005_c5,5,,,,,,0.010351489366199765,0.02093270439246327,0.15,,,,,,,2.7341,5.4474,10.7528,0.0,1.1436,0.005721,0.358,0.0,13.0,,,,,,3.70421,PASS,
48,s05_vel_pi_leg_cycling,g000005_c6,5,,,,,,0.021500897970313217,0.0088466202428217,0.1,,,,,,,2.8838,5.8862,9.9399,0.0,1.0899,0.005732,0.358,0.0,13.0,,,,,,3.55808,PASS,
49,s05_vel_pi_leg_cycling,g000005_c7,5,,,,,,3.610220985873447,0.001,0.1,,,,,,,18.6555,31.0107,10.6224,0.0,1.0308,0.006745,0.358,13.0,13.0,,,,,,4.95795,PASS,
50,s05_vel_pi_leg_cycling,g000006_c0,6,,,,,,0.11837292341770597,0.001,0.1,,,,,,,6.0717,13.3278,6.2936,0.0,0.8353,0.005844,0.358,0.0,13.0,,,,,,3.11307,PASS,
51,s05_vel_pi_leg_cycling,g000006_c1,6,,,,,,0.09408603209051095,0.00766638221710398,0.15,,,,,,,5.5041,11.6766,6.2953,0.0,0.8666,0.005801,0.358,0.0,13.0,,,,,,3.15021,PASS,
52,s05_vel_pi_leg_cycling,g000006_c2,6,,,,,,0.13258817702014067,0.001,0.1,,,,,,,6.4741,14.5345,6.3874,0.0,0.8193,0.00587,0.358,0.0,13.0,,,,,,3.10531,PASS,
53,s05_vel_pi_leg_cycling,g000006_c3,6,,,,,,1.6528400721566665,0.10140413550513451,0.15,,,,,,,16.9719,30.5216,10.1668,0.0,0.9581,0.006939,0.358,13.0,13.0,,,,,,4.57149,PASS,
54,s05_vel_pi_leg_cycling,g000006_c4,6,,,,,,7.895038520944011,0.011968189282011309,0.1,,,,,,,19.7247,31.0666,10.9865,0.0,1.1306,0.006945,0.358,13.0,13.0,,,,,,5.36427,PASS,
55,s05_vel_pi_leg_cycling,g000006_c5,6,,,,,,0.3073311922533838,0.0094417574470416,0.15,,,,,,,9.4369,26.6675,7.525,0.0,0.7267,0.006145,0.358,0.0,13.0,,,,,,3.12379,PASS,
56,s05_vel_pi_leg_cycling,g000006_c6,6,,,,,,0.06517307733045394,0.001,0.15,,,,,,,4.3147,9.0105,6.6119,0.0,0.9026,0.005763,0.358,0.0,13.0,,,,,,3.13927,PASS,
57,s05_vel_pi_leg_cycling,g000006_c7,6,,,,,,1.004957790972548,0.011748571622966516,0.1,,,,,,,14.4079,30.7315,9.3638,0.0,0.9738,0.006817,0.358,13.0,13.0,,,,,,4.36219,PASS,
