run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
33,s04_vel_pi_staircase,g000003_c7,3,,,,,,0.002338981528066365,0.8216587242007509,0.14020950997000434,,,,,,,3.2762,5.6266,0.49,0.0,0.2626,0.007208,0.0,0.0,2.586,,,,,,200.922258,FAIL,vel error exceeded
34,s04_vel_pi_staircase,g000004_c0,4,,,,,,0.009057443506672687,4.22028025870583,0.15,,,,,,,8.938,16.3112,0.1043,0.0,0.0,0.006398,0.0,13.0,0.86,,,,,,200.401338,FAIL,vel error exceeded
35,s04_vel_pi_staircase,g000004_c1,4,,,,,,0.001,8.12738154001585,0.15,,,,,,,14.0357,25.5164,0.1182,0.0,0.0,0.006055,0.0,13.0,0.676,,,,,,200.786873,FAIL,vel error exceeded
36,s04_vel_pi_staircase,g000004_c2,4,,,,,,0.0013094059425456145,0.001,0.15,,,,,,,0.1464,0.3066,1.0941,0.0,0.2315,0.007177,0.0,0.0,3.0,,,,,,200.700723,FAIL,vel error exceeded
37,s04_vel_pi_staircase,g000004_c3,4,,,,,,0.001,0.010223907023566618,0.15,,,,,,,0.2285,0.503,1.0769,0.0,0.2217,0.007171,0.0,0.0,3.0,,,,,,200.671792,FAIL,vel error exceeded
38,s04_vel_pi_staircase,g000004_c4,4,,,,,,0.001,0.5196416504647804,0.15,,,,,,,1.4386,2.9746,0.6782,0.0,0.1573,0.00713,0.0,0.0,3.0,,,,,,200.531585,FAIL,vel error exceeded
39,s04_vel_pi_staircase,g000004_c5,4,,,,,,0.001,0.4270269494673189,0.15,,,,,,,1.2261,2.4913,0.6752,0.0,0.1162,0.007107,0.0,0.0,3.0,,,,,,200.388948,FAIL,vel error exceeded
40,s04_vel_pi_staircase,g000004_c6,4,,,,,,0.002962989968006926,3.0998095680105733,0.15,,,,,,,7.0128,12.0246,0.1119,0.0,0.734,0.00652,0.0,13.0,1.002,,,,,,202.467643,FAIL,vel error exceeded
41,s04_vel_pi_staircase,g000004_c7,4,,,,,,0.001,2.0870524124482235,0.15,,,,,,,5.0096,9.2054,0.0881,0.0,0.4545,0.006673,0.0,13.0,1.05,,,,,,201.538877,FAIL,vel error exceeded
42,s04_vel_pi_staircase,g000005_c0,5,,,,,,0.005493754930652952,0.15037721609876292,0.15,,,,,,,1.0446,2.0899,0.8509,0.0,0.1073,0.007107,0.0,0.0,3.0,,,,,,200.338292,FAIL,vel error exceeded
43,s04_vel_pi_staircase,g000005_c1,5,,,,,,0.001,0.18290035353494746,0.1,,,,,,,1.1213,2.1311,0.817,0.0,0.0925,0.0071,0.0,0.0,3.0,,,,,,200.294677,FAIL,vel error exceeded
44,s04_vel_pi_staircase,g000005_c2,5,,,,,,0.001,1.6934754488111825,0.1,,,,,,,4.4559,7.988,0.0977,0.0,0.4134,0.006714,0.0,13.0,1.13,,,,,,201.392658,FAIL,vel error exceeded
45,s04_vel_pi_staircase,g000005_c3,5,,,,,,0.001,0.0717944353679256,0.1,,,,,,,0.698,1.5202,0.9676,0.0,0.1622,0.007136,0.0,0.0,3.0,,,,,,200.498328,FAIL,vel error exceeded
46,s04_vel_pi_staircase,g000005_c4,5,,,,,,0.001,2.8942840456331083,0.15,,,,,,,6.5591,11.4226,0.1015,0.0,0.6517,0.006558,0.0,13.0,1.002,,,,,,202.196217,FAIL,vel error exceeded
47,s04_vel_pi_staircase,g000005_c5,5,,,,,,0.0020718916383404974,0.08639778857216276,0.1,,,,,,,0.7863,1.6906,0.943,0.0,0.1497,0.007129,0.0,0.0,3.0,,,,,,200.46196,FAIL,vel error exceeded
48,s04_vel_pi_staircase,g000005_c6,5,,,,,,0.028086439260051735,0.637681606387867,0.15,,,,,,,1.9334,3.6691,0.7412,0.0,0.2254,0.007154,0.0,0.0,3.0,,,,,,200.778755,FAIL,vel error exceeded
49,s04_vel_pi_staircase,g000005_c7,5,,,,,,0.03120008675745475,0.5652532776465271,0.15,,,,,,,1.5845,3.2015,0.7154,0.0,0.1872,0.007137,0.0,0.0,3.0,,,,,,200.640127,FAIL,vel error exceeded
50,s04_vel_pi_staircase,g000006_c0,6,,,,,,0.001,1.9516374437459596,0.15,,,,,,,4.8245,8.8075,0.0905,0.0,0.4398,0.006687,0.0,13.0,1.074,,,,,,201.485818,FAIL,vel error exceeded
51,s04_vel_pi_staircase,g000006_c1,6,,,,,,0.0010936831624179014,5.819929492679745,0.15,,,,,,,12.2292,24.2788,0.1064,0.0,0.0,0.00623,0.0,13.0,0.746,,,,,,200.672575,FAIL,vel error exceeded
52,s04_vel_pi_staircase,g000006_c2,6,,,,,,0.021164998777736452,0.0029400664219463232,0.15,,,,,,,0.3342,0.7078,1.047,0.0,0.2091,0.007163,0.0,0.0,3.0,,,,,,200.638368,FAIL,vel error exceeded
53,s04_vel_pi_staircase,g000006_c3,6,,,,,,0.015604526308367242,3.1250996339549153,0.15,,,,,,,6.9933,11.8373,0.1151,0.0,0.7607,0.006511,0.0,13.0,1.002,,,,,,202.552963,FAIL,vel error exceeded
54,s04_vel_pi_staircase,g000006_c4,6,,,,,,0.001,0.02711745262009505,0.1,,,,,,,0.3766,0.8423,1.0451,0.0,0.204,0.00716,0.0,0.0,3.0,,,,,,200.619938,FAIL,vel error exceeded
55,s04_vel_pi_staircase,g000006_c5,6,,,,,,0.001,1.2085677849676977,0.1,,,,,,,6.0909,13.0642,0.3196,0.0,0.3532,0.007235,0.0,0.0,2.136,,,,,,201.315483,FAIL,vel error exceeded
56,s04_vel_pi_staircase,g000006_c6,6,,,,,,0.001,6.092724432816995,0.1395286633468847,,,,,,,12.5658,24.574,0.1091,0.0,0.0,0.006202,0.0,13.0,0.736,,,,,,200.691067,FAIL,vel error exceeded
57,s04_vel_pi_staircase,g000006_c7,6,,,,,,0.001,1.851527307294148,0.1,,,,,,,4.6866,8.5069,0.0929,0.0,0.4295,0.006697,0.0,13.0,1.094,,,,,,201.449175,FAIL,vel error exceeded
58,s04_vel_pi_staircase,g000007_c0,7,,,,,,0.0029650387592365336,0.02357250624563542,0.15,,,,,,,0.3614,0.7991,1.0474,0.0,0.2056,0.007161,0.0,0.0,3.0,,,,,,200.624935,FAIL,vel error exceeded
59,s04_vel_pi_staircase,g000007_c1,7,,,,,,0.0014136981095265663,0.15187791425600466,0.1,,,,,,,1.0497,2.0901,0.8528,0.0,0.1067,0.007107,0.0,0.0,3.0,,,,,,200.336157,FAIL,vel error exceeded
60,s04_vel_pi_staircase,g000007_c2,7,,,,,,0.0030314812433396995,5.9792383999923615,0.15,,,,,,,12.4101,24.4461,0.1074,0.0,0.0,0.006214,0.0,13.0,0.738,,,,,,200.684822,FAIL,vel error exceeded
61,s04_vel_pi_staircase,g000007_c3,7,,,,,,0.001,0.3328367213146286,0.15,,,,,,,1.1896,1.988,0.7018,0.0,0.0861,0.007093,0.0,0.0,3.0,,,,,,200.28551,FAIL,vel error exceeded
62,s04_vel_pi_staircase,g000007_c4,7,,,,,,0.001,3.6653216674915194,0.1,,,,,,,7.9965,14.0365,0.1116,0.0,0.0,0.006454,0.0,13.0,0.934,,,,,,200.328782,FAIL,vel error exceeded
63,s04_vel_pi_staircase,g000007_c5,7,,,,,,0.008846321863687213,0.10361123609375346,0.1,,,,,,,0.8859,1.8706,0.9086,0.0,0.1343,0.007121,0.0,0.0,3.0,,,,,,200.417673,FAIL,vel error exceeded
64,s04_vel_pi_staircase,g000007_c6,7,,,,,,0.001,1.3861144962822478,0.15,,,,,,,3.9475,6.8579,0.1144,0.0,0.3947,0.00675,0.0,0.0,1.256,,,,,,201.334512,FAIL,vel error exceeded
