run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
72,6_YAW_PI_turn,evo_g000008_c6,2026-03-19 18:07:36,,,,,,,5.8556,10.9803,19.5392,4.282,3.0739,8.0,8.0,,,,,,2.466,PASS,
68,6_YAW_PI_turn,evo_g000008_c2,2026-03-19 18:07:36,,,,,,,5.0526,10.1267,13.7567,3.182,2.2246,0.254,8.0,,,,,,2.4046,PASS,
66,6_YAW_PI_turn,evo_g000008_c0,2026-03-19 18:07:36,,,,,,,5.9995,10.6585,17.9594,3.538,2.9629,8.0,8.0,,,,,,2.4105,PASS,
73,6_YAW_PI_turn,evo_g000008_c7,2026-03-19 18:07:36,,,,,,,6.0961,11.3932,19.7393,3.916,3.1991,8.0,8.0,,,,,,2.6973,PASS,
70,6_YAW_PI_turn,evo_g000008_c4,2026-03-19 18:07:36,,,,,,,6.0549,9.6764,16.4203,3.974,2.5299,8.0,8.0,,,,,,2.2885,PASS,
69,6_YAW_PI_turn,evo_g000008_c3,2026-03-19 18:07:36,,,,,,,6.191,11.5779,23.2836,4.53,3.5764,8.0,8.0,,,,,,2.5049,PASS,
67,6_YAW_PI_turn,evo_g000008_c1,2026-03-19 18:07:36,,,,,,,5.9453,10.3565,16.0703,2.782,2.3197,8.0,8.0,,,,,,2.3771,PASS,
71,6_YAW_PI_turn,evo_g000008_c5,2026-03-19 18:07:36,,,,,,,5.8717,9.6059,19.3394,3.768,2.9414,8.0,8.0,,,,,,2.0884,PASS,
78,6_YAW_PI_turn,evo_g000009_c4,2026-03-19 18:07:37,,,,,,,5.0724,10.4711,15.2364,3.946,2.5942,8.0,8.0,,,,,,2.3312,PASS,
74,6_YAW_PI_turn,evo_g000009_c0,2026-03-19 18:07:37,,,,,,,4.9849,10.6214,15.6438,3.718,2.7592,5.834,8.0,,,,,,3.1883,PASS,
