time_s,pitch_deg,height_mm,fax_fem_N,flat_fem_N,fax_tib_N,flat_tib_N,fax_cpl_N,fbear_A_N,fbear_C_N,fbear_E_N,fbear_F_N,fbear_W_N,grf_L_N
6.2605,-4.480,0.0,-7.20,3.59,-1.59,7.73,9.07,8.04,77.70,75.48,75.48,2.38,6.07
6.2620,-4.469,0.0,-6.33,3.34,-1.55,6.85,7.66,7.15,77.98,75.78,75.78,2.03,5.62
6.2635,-4.458,0.0,-9.00,4.11,-1.65,9.53,11.94,9.89,77.74,75.56,75.56,3.30,7.01
6.2650,-4.446,0.0,-7.00,3.53,-1.57,7.53,8.67,7.83,78.05,75.82,75.82,2.24,5.91
6.2665,-4.435,0.0,-9.64,4.30,-1.67,10.19,12.94,10.56,77.85,75.69,75.69,3.63,7.32
6.2680,-4.422,0.0,-6.39,3.35,-1.53,6.93,7.58,7.21,78.39,76.16,76.16,1.93,5.48
6.2695,-4.408,0.0,-7.92,3.80,-1.59,8.45,10.31,8.78,77.89,75.68,75.68,2.82,6.56
6.2710,-4.397,0.0,-8.74,4.03,-1.61,9.29,11.34,9.62,78.24,76.02,76.02,2.97,6.71
6.2725,-4.383,0.0,-7.42,3.65,-1.55,7.97,9.23,8.26,78.39,76.14,76.14,2.31,6.04
6.2740,-4.368,0.0,-7.30,3.62,-1.55,7.85,9.09,8.15,78.40,76.16,76.16,2.30,6.03
6.2755,-4.352,0.0,-7.79,3.76,-1.56,8.33,9.99,8.65,78.28,76.04,76.04,2.64,6.39
6.2770,-4.338,0.0,-7.27,3.61,-1.54,7.81,9.13,8.12,78.45,76.21,76.21,2.38,6.11
6.2785,-4.324,0.0,-7.78,3.77,-1.56,8.32,10.05,8.64,78.37,76.14,76.14,2.72,6.48
6.2800,-4.311,0.0,-7.43,3.66,-1.54,7.98,9.30,8.28,78.73,76.48,76.48,2.37,6.12
6.2815,-4.295,0.0,-4.36,2.79,-1.45,4.89,4.68,5.17,78.99,76.90,76.90,1.88,4.99
6.2830,-4.282,0.0,-7.24,3.62,-1.53,7.77,9.23,8.08,78.62,76.39,76.39,2.51,6.26
6.2845,-4.270,0.0,-8.29,3.92,-1.56,8.83,10.86,9.16,78.61,76.39,76.39,2.98,6.75
6.2860,-4.257,0.0,-8.98,4.11,-1.56,9.53,11.83,9.87,78.70,76.49,76.49,3.22,6.98
6.2875,-4.242,0.0,-6.96,3.53,-1.51,7.51,8.66,7.80,78.93,76.68,76.68,2.27,6.01
6.2890,-4.228,0.0,-8.10,3.87,-1.54,8.64,10.68,8.97,78.62,76.40,76.40,3.00,6.79
6.2905,-4.217,0.0,-8.40,3.94,-1.53,8.95,10.90,9.27,78.98,76.74,76.74,2.91,6.70
6.2920,-4.201,0.0,-7.34,3.64,-1.50,7.90,9.25,8.19,79.07,76.82,76.82,2.42,6.21
6.2935,-4.186,0.0,-6.05,3.28,-1.48,6.60,7.28,6.88,79.22,77.00,77.00,2.03,5.66
6.2950,-4.171,0.0,-7.89,3.80,-1.51,8.45,10.14,8.76,79.14,76.89,76.89,2.69,6.51
6.2965,-4.155,0.0,-6.77,3.48,-1.48,7.33,8.33,7.61,79.36,77.11,77.11,2.19,5.94
6.2980,-4.139,0.0,-7.86,3.79,-1.50,8.42,10.07,8.72,79.27,77.02,77.02,2.67,6.50
6.2995,-4.123,0.0,-8.41,3.96,-1.51,8.97,11.06,9.29,79.15,76.92,76.92,3.06,6.88
6.3010,-4.107,0.0,-8.63,4.02,-1.51,9.19,11.38,9.52,79.24,77.01,77.01,3.15,6.97
6.3025,-4.092,0.0,-7.29,3.65,-1.48,7.84,9.39,8.15,79.32,77.08,77.08,2.61,6.44
6.3040,-4.078,0.0,-8.15,3.89,-1.49,8.70,10.78,9.02,79.27,77.04,77.04,3.07,6.90
6.3055,-4.064,0.0,-8.11,3.87,-1.48,8.68,10.49,8.98,79.60,77.34,77.34,2.81,6.67
6.3070,-4.046,0.0,-7.77,3.78,-1.47,8.33,9.99,8.63,79.55,77.29,77.29,2.69,6.55
6.3085,-4.029,0.0,-7.35,3.66,-1.47,7.90,9.43,8.20,79.59,77.34,77.34,2.60,6.46
6.3100,-4.013,0.0,-7.37,3.67,-1.46,7.93,9.39,8.22,79.75,77.49,77.49,2.54,6.41
6.3115,-3.996,0.0,-7.49,3.70,-1.46,8.05,9.65,8.35,79.70,77.44,77.44,2.66,6.54
6.3130,-3.979,0.0,-8.48,3.98,-1.47,9.04,11.23,9.36,79.62,77.39,77.39,3.17,7.03
6.3145,-3.963,0.0,-7.27,3.65,-1.45,7.83,9.44,8.13,79.72,77.47,77.47,2.70,6.58
6.3160,-3.948,0.0,-7.06,3.59,-1.45,7.61,9.12,7.91,79.83,77.58,77.58,2.62,6.49
6.3175,-3.934,0.0,-7.07,3.59,-1.44,7.63,8.97,7.92,80.12,77.86,77.86,2.47,6.34
6.3190,-3.918,0.0,-8.63,4.03,-1.45,9.20,11.55,9.52,79.80,77.57,77.57,3.33,7.20
6.3205,-3.903,0.0,-6.82,3.52,-1.43,7.39,8.54,7.67,80.25,77.99,77.99,2.34,6.21
6.3220,-3.885,0.0,-7.99,3.84,-1.43,8.57,10.28,8.86,80.22,77.94,77.94,2.75,6.67
6.3235,-3.865,0.0,-7.86,3.81,-1.43,8.43,10.28,8.73,80.01,77.75,77.75,2.89,6.81
6.3250,-3.847,0.0,-8.41,3.97,-1.43,8.97,11.24,9.30,79.94,77.70,77.70,3.27,7.16
6.3265,-3.832,0.0,-8.84,4.09,-1.43,9.40,11.95,9.73,79.98,77.77,77.77,3.53,7.41
6.3280,-3.816,0.0,-8.35,3.95,-1.42,8.93,11.02,9.24,80.29,78.03,78.03,3.10,7.02
6.3295,-3.798,0.0,-6.68,3.49,-1.41,7.25,8.37,7.53,80.55,78.28,78.28,2.34,6.23
6.3310,-3.780,0.0,-5.79,3.25,-1.41,6.35,7.17,6.63,80.51,78.28,78.28,2.20,6.01
6.3325,-3.765,0.0,-8.54,4.01,-1.41,9.11,11.49,9.43,80.29,78.05,78.05,3.38,7.29
6.3340,-3.750,0.0,-6.18,3.36,-1.40,6.75,7.70,7.03,80.77,78.52,78.52,2.26,6.12
6.3355,-3.734,0.0,-8.73,4.06,-1.39,9.32,11.50,9.63,80.67,78.41,78.41,3.18,7.11
6.3370,-3.715,0.0,-6.18,3.35,-1.39,6.75,7.59,7.02,80.86,78.61,78.61,2.19,6.03
6.3385,-3.696,0.0,-9.22,4.19,-1.38,9.80,12.34,10.12,80.53,78.31,78.31,3.52,7.42
6.3400,-3.676,0.0,-8.42,3.97,-1.38,9.00,11.06,9.30,80.69,78.43,78.43,3.08,7.03
6.3415,-3.656,0.0,-7.73,3.78,-1.38,8.30,10.06,8.60,80.76,78.49,78.49,2.83,6.80
6.3430,-3.636,0.0,-6.26,3.38,-1.38,6.83,7.85,7.11,80.96,78.70,78.70,2.32,6.22
6.3445,-3.618,0.0,-6.23,3.38,-1.39,6.79,7.95,7.08,80.90,78.66,78.66,2.43,6.34
6.3460,-3.601,0.0,-5.69,3.23,-1.39,6.25,7.07,6.53,81.11,78.88,78.88,2.23,6.07
6.3625,-3.419,0.0,-7.71,3.78,-1.32,8.30,9.99,8.58,81.57,79.28,79.28,2.80,6.80
6.3790,-3.220,0.0,-6.19,3.38,-1.31,6.78,7.70,7.05,82.26,79.98,79.98,2.29,6.22
6.3955,-3.014,0.0,-8.66,4.05,-1.20,9.27,11.50,9.55,82.57,80.28,80.28,3.30,7.30
6.4120,-2.819,0.0,-5.54,3.22,-1.27,6.14,6.79,6.40,83.19,80.93,80.93,2.21,6.07
6.4285,-2.611,0.0,-7.89,3.85,-1.13,8.51,10.24,8.77,83.61,81.29,81.29,2.89,6.92
6.4450,-2.399,0.0,-5.44,3.21,-1.22,6.05,6.75,6.30,84.03,81.76,81.76,2.29,6.16
6.4615,-2.207,0.0,-8.60,4.04,-1.01,9.22,11.43,9.49,84.23,81.92,81.92,3.34,7.33
6.4780,-1.998,0.0,-7.43,3.73,-1.04,8.07,9.56,8.31,84.92,82.57,82.57,2.75,6.77
6.4945,-1.786,0.0,-5.45,3.23,-1.15,6.09,6.70,6.33,85.55,83.25,83.25,2.28,6.13
6.5110,-1.594,0.0,-7.35,3.72,-0.98,8.01,9.33,8.23,85.83,83.46,83.46,2.63,6.65
6.5275,-1.395,0.0,-6.68,3.55,-1.00,7.34,8.39,7.55,86.24,83.88,83.88,2.49,6.48
6.5440,-1.194,0.0,-7.83,3.84,-0.87,8.50,9.98,8.71,86.61,84.22,84.22,2.77,6.79
6.5605,-0.998,0.0,-7.61,3.79,-0.86,8.28,9.68,8.49,86.91,84.52,84.52,2.72,6.74
6.5770,-0.814,0.0,-7.03,3.64,-0.88,7.70,8.91,7.90,87.26,84.87,84.87,2.62,6.63
6.5935,-0.642,0.0,-6.97,3.63,-0.86,7.65,8.78,7.85,87.63,85.24,85.24,2.57,6.57
6.6100,-0.453,0.0,-9.13,4.17,-0.60,9.82,11.88,10.03,87.73,85.35,85.35,3.25,7.23
6.6265,-0.267,0.0,-9.79,4.34,-0.50,10.47,12.88,10.70,87.84,85.50,85.50,3.56,7.48
6.6430,-0.077,0.0,-5.11,3.18,-1.00,5.80,6.16,6.00,88.63,86.31,86.31,2.29,6.10
6.6595,0.090,0.0,-7.88,3.87,-0.65,8.57,10.06,8.77,88.81,86.39,86.39,2.83,6.85
6.6760,0.260,0.0,-6.95,3.64,-0.74,7.65,8.68,7.83,89.22,86.80,86.80,2.54,6.54
6.6925,0.444,0.0,-8.22,3.95,-0.56,8.92,10.43,9.11,89.48,87.05,87.05,2.83,6.85
6.7090,0.613,0.0,-9.03,4.15,-0.43,9.72,11.58,9.92,89.54,87.13,87.13,3.10,7.09
6.7255,0.774,0.0,-7.09,3.68,-0.66,7.79,8.87,7.97,89.98,87.55,87.55,2.59,6.60
6.7420,0.930,0.0,-9.59,4.28,-0.29,10.31,12.17,10.50,90.19,87.75,87.75,3.08,7.06
6.7585,1.117,0.0,-7.18,3.70,-0.61,7.88,9.13,8.06,90.30,87.88,87.88,2.73,6.75
6.7750,1.274,0.0,-7.13,3.69,-0.59,7.83,9.06,8.01,90.39,87.97,87.97,2.73,6.74
6.7915,1.420,0.0,-6.19,3.47,-0.71,6.90,7.74,7.07,90.88,88.48,88.48,2.53,6.51
6.8080,1.572,0.0,-7.97,3.90,-0.43,8.68,10.14,8.86,91.02,88.57,88.57,2.86,6.88
6.8245,1.721,0.0,-7.23,3.71,-0.52,7.94,9.09,8.11,91.20,88.76,88.76,2.67,6.68
6.8410,1.871,0.0,-7.02,3.67,-0.54,7.73,8.90,7.91,91.32,88.89,88.89,2.71,6.73
6.8575,2.012,0.0,-6.14,3.46,-0.66,6.87,7.63,7.03,91.68,89.26,89.26,2.51,6.48
6.8740,2.162,0.0,-5.95,3.42,-0.68,6.68,7.38,6.84,91.90,89.50,89.50,2.50,6.46
6.8905,2.292,0.0,-4.91,3.17,-0.84,5.65,5.99,5.82,92.17,89.82,89.82,2.41,6.27
6.9070,2.425,0.0,-7.49,3.78,-0.40,8.21,9.43,8.37,92.23,89.77,89.77,2.74,6.76
6.9235,2.556,0.0,-7.91,3.88,-0.31,8.63,10.03,8.80,92.31,89.85,89.85,2.86,6.87
6.9400,2.700,0.0,-6.64,3.58,-0.51,7.36,8.38,7.53,92.44,90.01,90.01,2.67,6.68
6.9565,2.815,0.0,-10.44,4.47,0.16,11.15,13.33,11.35,92.44,90.03,90.03,3.37,7.27
6.9730,2.934,0.0,-7.97,3.90,-0.25,8.70,9.97,8.85,92.86,90.38,90.38,2.75,6.77
6.9895,3.061,0.0,-8.26,3.96,-0.19,8.97,10.50,9.14,92.81,90.35,90.35,2.94,6.95
7.0060,3.171,0.0,-6.65,3.59,-0.46,7.38,8.28,7.53,93.09,90.64,90.64,2.60,6.60
7.0225,3.282,0.0,-8.96,4.12,-0.03,9.68,11.38,9.85,93.04,90.58,90.58,3.04,7.03
7.0390,3.394,0.0,-7.10,3.69,-0.36,7.83,8.92,7.99,93.34,90.88,90.88,2.70,6.72
7.0555,3.510,0.0,-6.67,3.60,-0.43,7.41,8.26,7.56,93.65,91.19,91.19,2.57,6.57
7.0720,3.618,0.0,-9.93,4.35,0.20,10.64,12.67,10.83,93.43,90.99,90.99,3.29,7.21
7.0885,3.729,0.0,-8.57,4.04,-0.05,9.30,10.73,9.46,93.81,91.32,91.32,2.86,6.87
7.1050,3.841,0.0,-9.09,4.15,0.07,9.80,11.54,9.97,93.74,91.27,91.27,3.08,7.06
7.1215,3.932,0.0,-6.84,3.63,-0.35,7.57,8.61,7.73,93.85,91.40,91.40,2.70,6.72
7.1380,4.014,0.0,-9.29,4.20,0.13,10.00,11.72,10.18,93.95,91.48,91.48,3.05,7.02
7.1545,4.112,0.0,-6.24,3.50,-0.45,6.97,7.86,7.13,94.14,91.72,91.72,2.67,6.67
7.1710,4.200,0.0,-10.37,4.44,0.37,11.07,13.11,11.27,94.11,91.66,91.66,3.25,7.16
7.1875,4.290,0.0,-6.59,3.58,-0.37,7.33,8.24,7.47,94.37,91.92,91.92,2.65,6.66
7.2040,4.371,0.0,-8.14,3.94,-0.05,8.88,10.10,9.03,94.74,92.23,92.23,2.73,6.75
7.2205,4.441,0.0,-9.01,4.13,0.14,9.72,11.39,9.90,94.36,91.88,91.88,3.03,7.01
7.2370,4.523,0.0,-8.45,4.00,0.03,9.16,10.71,9.33,94.50,92.03,92.03,2.98,6.98
7.2535,4.602,0.0,-10.21,4.40,0.40,10.90,13.02,11.10,94.37,91.93,91.93,3.36,7.25
7.2700,4.682,0.0,-9.73,4.29,0.32,10.41,12.52,10.61,94.34,91.92,91.92,3.38,7.28
7.2865,4.746,0.0,-10.88,4.56,0.56,11.58,13.68,11.78,94.86,92.42,92.42,3.29,7.17
7.3030,4.821,0.0,-6.06,3.46,-0.43,6.81,7.43,6.96,95.29,92.84,92.84,2.53,6.51
7.3195,4.892,0.0,-3.78,2.95,-0.89,4.56,4.66,4.76,95.30,93.01,93.01,2.56,6.40
7.3360,4.960,0.0,-7.05,3.68,-0.21,7.79,8.79,7.93,95.17,92.69,92.69,2.69,6.71
7.3525,5.014,0.0,-9.51,4.24,0.32,10.21,12.04,10.40,94.93,92.46,92.46,3.14,7.09
7.3690,5.069,0.0,-9.16,4.16,0.25,9.88,11.44,10.05,95.24,92.74,92.74,2.93,6.92
7.3855,5.121,0.0,-10.43,4.45,0.53,11.12,13.26,11.32,95.04,92.60,92.60,3.37,7.24
7.4020,5.164,0.0,-9.25,4.18,0.28,9.96,11.68,10.14,95.29,92.81,92.81,3.07,7.04
7.4185,5.214,0.0,-10.54,4.47,0.57,11.23,13.38,11.43,95.15,92.71,92.71,3.37,7.24
7.4350,5.267,0.0,-4.67,3.15,-0.68,5.44,5.75,5.60,95.72,93.36,93.36,2.55,6.44
7.4515,5.301,0.0,-5.45,3.33,-0.52,6.23,6.66,6.36,95.98,93.55,93.55,2.52,6.46
7.4680,5.346,0.0,-7.93,3.89,0.02,8.66,9.86,8.82,95.80,93.30,93.30,2.76,6.78
7.4845,5.381,0.0,-7.32,3.75,-0.10,8.06,9.04,8.21,95.93,93.43,93.43,2.66,6.68
7.5010,5.418,0.0,-4.53,3.12,-0.70,5.31,5.54,5.47,96.03,93.67,93.67,2.53,6.42
7.5175,5.447,0.0,-8.15,3.94,0.09,8.88,10.05,9.03,96.01,93.49,93.49,2.72,6.74
7.5340,5.476,0.0,-9.98,4.34,0.50,10.67,12.61,10.87,95.62,93.16,93.16,3.22,7.13
7.5505,5.481,0.0,-9.10,4.15,0.31,9.81,11.37,9.98,95.86,93.36,93.36,2.95,6.93
7.5670,5.526,0.0,-7.22,3.73,-0.10,7.96,8.95,8.11,96.09,93.60,93.60,2.68,6.70
7.5835,5.541,0.0,-6.80,3.63,-0.19,7.54,8.53,7.69,96.02,93.55,93.55,2.73,6.74
7.6000,5.574,0.0,-6.38,3.54,-0.27,7.13,7.99,7.28,96.06,93.61,93.61,2.69,6.70
7.6165,5.604,0.0,-7.36,3.76,-0.06,8.11,9.06,8.24,96.25,93.74,93.74,2.64,6.66
7.6330,5.625,0.0,-7.88,3.87,0.07,8.61,9.91,8.76,95.98,93.49,93.49,2.86,6.87
7.6495,5.636,0.0,-8.77,4.07,0.27,9.48,10.99,9.66,96.17,93.67,93.67,2.94,6.93
7.6660,5.641,0.0,-8.27,3.96,0.15,9.00,10.21,9.15,96.36,93.84,93.84,2.75,6.77
7.6825,5.645,0.0,-9.86,4.32,0.52,10.56,12.32,10.75,96.18,93.68,93.68,3.06,7.01
7.6990,5.645,0.0,-9.49,4.24,0.44,10.20,11.86,10.38,96.29,93.78,93.78,3.01,6.98
7.7155,5.660,0.0,-10.18,4.38,0.60,10.86,12.90,11.07,95.94,93.49,93.49,3.29,7.19
7.7320,5.673,0.0,-9.21,4.17,0.38,9.92,11.52,10.10,96.35,93.84,93.84,2.99,6.97
7.7485,5.679,0.0,-10.33,4.41,0.65,11.01,13.17,11.22,95.93,93.49,93.49,3.41,7.27
7.7650,5.663,0.0,-8.54,4.02,0.24,9.27,10.63,9.43,96.50,93.98,93.98,2.85,6.86
7.7815,5.658,0.0,-6.66,3.60,-0.18,7.41,8.22,7.55,96.57,94.09,94.09,2.63,6.64
7.7980,5.661,0.0,-8.78,4.08,0.30,9.50,10.89,9.67,96.59,94.06,94.06,2.84,6.85
7.8145,5.671,0.0,-5.70,3.39,-0.39,6.46,7.12,6.60,96.46,94.03,94.03,2.64,6.62
7.8310,5.664,0.0,-9.29,4.19,0.42,10.00,11.65,10.18,96.47,93.97,93.97,3.02,6.99
7.8475,5.658,0.0,-8.08,3.92,0.15,8.80,10.15,8.96,96.52,94.02,94.02,2.88,6.89
7.8640,5.646,0.0,-7.37,3.76,-0.01,8.11,9.14,8.25,96.69,94.19,94.19,2.71,6.73
7.8805,5.622,0.0,-8.00,3.90,0.13,8.73,9.89,8.88,96.69,94.17,94.17,2.74,6.76
7.8970,5.612,0.0,-7.09,3.70,-0.07,7.84,8.71,7.97,96.87,94.36,94.36,2.62,6.64
7.9135,5.600,0.0,-6.95,3.66,-0.09,7.68,8.76,7.83,96.45,93.98,93.98,2.79,6.81
7.9300,5.578,0.0,-6.37,3.54,-0.23,7.13,7.87,7.27,96.80,94.33,94.33,2.62,6.62
7.9465,5.565,0.0,-10.19,4.39,0.65,10.88,12.76,11.08,96.66,94.17,94.17,3.16,7.08
7.9630,5.555,0.0,-7.12,3.71,-0.06,7.86,8.84,8.00,96.83,94.34,94.34,2.70,6.72
7.9795,5.532,0.0,-9.31,4.19,0.45,10.01,11.66,10.19,96.59,94.08,94.08,3.02,6.99
7.9960,5.514,0.0,-10.62,4.48,0.75,11.30,13.30,11.52,96.64,94.16,94.16,3.22,7.12
8.0125,5.488,0.0,-8.23,3.96,0.20,8.96,10.19,9.12,96.91,94.39,94.39,2.78,6.80
8.0290,5.468,0.0,-6.69,3.61,-0.15,7.45,8.18,7.58,97.03,94.53,94.53,2.58,6.58
8.0455,5.444,0.0,-6.12,3.48,-0.28,6.89,7.56,7.02,96.86,94.39,94.39,2.61,6.60
8.0620,5.428,0.0,-7.83,3.87,0.12,8.56,9.72,8.72,96.89,94.38,94.38,2.76,6.78
8.0785,5.395,0.0,-9.21,4.17,0.44,9.92,11.52,10.10,96.79,94.28,94.28,2.99,6.97
8.0950,5.366,0.0,-10.12,4.37,0.65,10.80,12.75,11.01,96.59,94.11,94.11,3.22,7.13
8.1115,5.333,0.0,-8.64,4.04,0.31,9.36,10.81,9.52,96.80,94.29,94.29,2.91,6.91
8.1280,5.313,0.0,-7.19,3.73,-0.03,7.94,8.84,8.07,97.10,94.59,94.59,2.63,6.65
8.1445,5.275,0.0,-6.87,3.66,-0.10,7.63,8.42,7.76,97.15,94.65,94.65,2.60,6.61
8.1610,5.246,0.0,-5.37,3.32,-0.45,6.14,6.67,6.28,97.11,94.68,94.68,2.61,6.57
8.1775,5.206,0.0,-9.18,4.17,0.44,9.89,11.37,10.07,96.93,94.41,94.41,2.88,6.88
8.1940,5.181,0.0,-12.26,4.85,1.16,12.90,15.48,13.17,96.57,94.20,94.20,3.66,7.39
8.2105,5.148,0.0,-9.41,4.22,0.49,10.12,11.66,10.29,97.03,94.50,94.50,2.92,6.90
8.2270,5.111,0.0,-11.20,4.61,0.92,11.86,14.11,12.10,96.63,94.19,94.19,3.42,7.25
8.2435,5.070,0.0,-8.36,3.98,0.25,9.09,10.34,9.24,97.00,94.47,94.47,2.77,6.79
8.2600,5.025,0.0,-8.87,4.10,0.37,9.59,11.04,9.75,96.92,94.40,94.40,2.89,6.90
8.2765,4.987,0.0,-9.43,4.22,0.51,10.13,11.90,10.31,96.68,94.19,94.19,3.12,7.08
8.2930,4.950,0.0,-8.62,4.04,0.32,9.34,10.74,9.51,96.97,94.45,94.45,2.88,6.89
8.3095,4.916,0.0,-9.60,4.26,0.55,10.30,12.01,10.49,96.88,94.37,94.37,3.05,7.02
8.3260,4.870,0.0,-8.22,3.95,0.22,8.95,10.19,9.10,97.08,94.55,94.55,2.79,6.81
8.3425,4.826,0.0,-8.67,4.05,0.33,9.39,10.79,9.55,97.09,94.57,94.57,2.88,6.88
8.3590,4.790,0.0,-7.97,3.89,0.17,8.69,9.97,8.84,96.92,94.41,94.41,2.84,6.86
8.3755,4.755,0.0,-6.73,3.63,-0.12,7.50,8.22,7.62,97.33,94.82,94.82,2.57,6.57
8.3920,4.728,0.0,-7.15,3.72,-0.02,7.89,8.91,8.03,97.02,94.52,94.52,2.72,6.74
8.4085,4.664,0.0,-9.99,4.34,0.65,10.67,12.61,10.87,96.77,94.29,94.29,3.22,7.15
8.4250,4.609,0.0,-8.64,4.05,0.33,9.36,10.78,9.52,97.13,94.60,94.60,2.89,6.90
8.4415,4.568,0.0,-6.77,3.63,-0.11,7.53,8.38,7.66,97.10,94.61,94.61,2.65,6.66
8.4580,4.517,0.0,-11.29,4.63,0.95,11.95,14.25,12.19,96.72,94.28,94.28,3.46,7.29
8.4745,4.476,0.0,-6.12,3.49,-0.26,6.89,7.50,7.03,97.28,94.80,94.80,2.56,6.54
8.4910,4.434,0.0,-7.67,3.84,0.10,8.41,9.47,8.56,97.23,94.70,94.70,2.69,6.72
8.5075,4.389,0.0,-8.54,4.03,0.31,9.26,10.66,9.42,97.06,94.54,94.54,2.89,6.90
8.5240,4.341,0.0,-10.25,4.41,0.71,10.94,12.83,11.14,97.06,94.56,94.56,3.15,7.09
8.5405,4.306,0.0,-5.24,3.30,-0.47,6.03,6.35,6.16,97.40,94.96,94.96,2.50,6.41
8.5570,4.255,0.0,-6.82,3.65,-0.10,7.57,8.42,7.71,97.19,94.69,94.69,2.64,6.65
8.5735,4.202,0.0,-6.47,3.57,-0.18,7.22,8.04,7.36,97.09,94.61,94.61,2.66,6.66
8.5900,4.150,0.0,-5.38,3.34,-0.43,6.17,6.61,6.30,97.22,94.78,94.78,2.55,6.49
8.6065,4.093,0.0,-8.08,3.93,0.20,8.81,10.01,8.96,97.17,94.64,94.64,2.76,6.78
8.6230,4.048,0.0,-7.38,3.77,0.03,8.13,9.12,8.26,97.22,94.70,94.70,2.68,6.70
8.6395,4.003,0.0,-10.60,4.48,0.79,11.28,13.39,11.50,96.85,94.38,94.38,3.33,7.22
8.6560,3.960,0.0,-7.77,3.86,0.13,8.51,9.66,8.66,97.20,94.68,94.68,2.76,6.78
8.6725,3.909,0.0,-9.76,4.30,0.59,10.46,12.19,10.65,97.07,94.55,94.55,3.05,7.02
8.6890,3.868,0.0,-10.03,4.36,0.66,10.71,12.61,10.91,96.91,94.41,94.41,3.18,7.12
8.7055,3.814,0.0,-8.29,3.97,0.25,9.01,10.34,9.18,97.04,94.52,94.52,2.84,6.86
8.7220,3.756,0.0,-6.52,3.58,-0.17,7.29,7.98,7.42,97.28,94.78,94.78,2.57,6.56
8.7385,3.711,0.0,-7.14,3.73,-0.02,7.90,8.80,8.03,97.25,94.73,94.73,2.64,6.66
8.7550,3.660,0.0,-8.76,4.08,0.36,9.48,10.94,9.65,97.17,94.64,94.64,2.91,6.91
8.7715,3.616,0.0,-8.60,4.04,0.32,9.31,10.82,9.48,96.98,94.47,94.47,2.97,6.97
8.7880,3.572,0.0,-9.44,4.23,0.52,10.14,11.83,10.32,97.09,94.58,94.58,3.05,7.02
8.8045,3.533,0.0,-8.60,4.04,0.32,9.31,10.76,9.48,97.07,94.55,94.55,2.92,6.93
8.8210,3.476,0.0,-10.22,4.40,0.70,10.91,12.86,11.12,96.94,94.44,94.44,3.21,7.14
8.8375,3.422,0.0,-8.51,4.03,0.30,9.24,10.53,9.40,97.17,94.63,94.63,2.79,6.81
8.8540,3.375,0.0,-7.87,3.88,0.15,8.61,9.77,8.75,97.12,94.59,94.59,2.75,6.78
8.8705,3.324,0.0,-8.93,4.12,0.39,9.66,11.02,9.82,97.31,94.76,94.76,2.81,6.82
8.8870,3.277,0.0,-4.22,3.08,-0.71,5.04,5.02,5.19,97.40,95.03,95.03,2.47,6.29
8.9035,3.235,0.0,-9.28,4.20,0.48,9.99,11.61,10.17,97.13,94.60,94.60,3.01,6.99
8.9200,3.194,0.0,-6.23,3.52,-0.24,7.00,7.66,7.13,97.24,94.76,94.76,2.57,6.54
8.9365,3.145,0.0,-9.31,4.20,0.49,10.01,11.67,10.19,97.03,94.51,94.51,3.03,7.01
8.9530,3.094,0.0,-6.59,3.60,-0.15,7.35,8.11,7.49,97.22,94.72,94.72,2.59,6.58
8.9695,3.040,0.0,-9.06,4.15,0.42,9.78,11.29,9.95,97.25,94.72,94.72,2.93,6.93
8.9860,3.001,0.0,-7.14,3.73,-0.03,7.90,8.73,8.03,97.44,94.91,94.91,2.59,6.59
9.0025,2.947,0.0,-5.69,3.41,-0.37,6.48,6.84,6.60,97.53,95.06,95.06,2.46,6.37
9.0190,2.911,0.0,-6.16,3.51,-0.26,6.94,7.51,7.07,97.34,94.85,94.85,2.52,6.48
9.0355,2.860,0.0,-10.02,4.36,0.65,10.71,12.60,10.90,97.06,94.56,94.56,3.18,7.13
9.0520,2.819,0.0,-7.58,3.82,0.08,8.32,9.44,8.47,97.14,94.62,94.62,2.75,6.77
9.0685,2.772,0.0,-12.05,4.81,1.13,12.70,15.24,12.96,96.89,94.48,94.48,3.64,7.43
9.0850,2.721,0.0,-6.93,3.68,-0.07,7.69,8.54,7.82,97.20,94.69,94.69,2.61,6.62
9.1015,2.687,0.0,-8.59,4.05,0.31,9.31,10.66,9.48,97.21,94.67,94.67,2.83,6.85
9.1180,2.649,0.0,-7.32,3.77,0.01,8.07,9.00,8.21,97.24,94.71,94.71,2.63,6.64
9.1345,2.602,0.0,-7.37,3.77,0.03,8.12,9.12,8.26,97.15,94.63,94.63,2.68,6.70
9.1510,2.565,0.0,-9.26,4.20,0.47,9.97,11.54,10.15,97.22,94.69,94.69,2.95,6.95
9.1675,2.509,0.0,-7.63,3.83,0.09,8.37,9.42,8.51,97.15,94.61,94.61,2.68,6.70
9.1840,2.463,0.0,-9.09,4.16,0.43,9.80,11.38,9.98,97.11,94.58,94.58,2.97,6.97
9.2005,2.408,0.0,-8.69,4.07,0.33,9.41,10.84,9.57,97.13,94.60,94.60,2.89,6.90
9.2170,2.376,0.0,-7.34,3.77,0.02,8.09,9.03,8.22,97.20,94.67,94.67,2.63,6.64
9.2335,2.331,0.0,-7.49,3.80,0.05,8.24,9.23,8.38,97.24,94.70,94.70,2.66,6.67
9.2500,2.295,0.0,-8.16,3.95,0.21,8.90,10.10,9.05,97.17,94.63,94.63,2.75,6.77
9.2665,2.245,0.0,-7.68,3.85,0.10,8.43,9.46,8.57,97.26,94.72,94.72,2.67,6.69
