run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
58,2_VEL_PI_disturbance,evo_g000007_c0,2026-03-19 17:18:37,,,,,0.01,0.054944,4.1052,8.6142,17.6041,3.096,2.3687,0.406,13.0,,,,,,25.2566,PASS,
64,2_VEL_PI_disturbance,evo_g000007_c6,2026-03-19 17:18:37,,,,,0.058954,0.15448,8.9996,17.4908,25.9487,3.984,3.3986,0.778,13.0,,,,,,33.6236,PASS,
61,2_VEL_PI_disturbance,evo_g000007_c3,2026-03-19 17:18:37,,,,,0.01,0.01,2.8327,7.9771,22.5371,3.578,3.1036,0.46,13.0,,,,,,35.0213,PASS,
65,2_VEL_PI_disturbance,evo_g000007_c7,2026-03-19 17:18:37,,,,,0.042364,0.127364,8.3295,16.4064,21.4946,3.51,2.5091,0.572,13.0,,,,,,27.6932,PASS,
62,2_VEL_PI_disturbance,evo_g000007_c4,2026-03-19 17:18:37,,,,,0.123053,0.181077,9.0236,18.2091,28.1846,4.176,3.7572,0.11,13.0,,,,,,42.7286,PASS,
70,2_VEL_PI_disturbance,evo_g000008_c4,2026-03-19 17:18:38,,,,,0.013512,0.019118,3.0556,8.5853,16.8502,3.72,2.4088,0.426,13.0,,,,,,27.0996,PASS,
73,2_VEL_PI_disturbance,evo_g000008_c7,2026-03-19 17:18:38,,,,,0.01,0.154533,8.7309,18.2396,21.7641,3.706,2.8218,0.262,13.0,,,,,,31.5015,PASS,
71,2_VEL_PI_disturbance,evo_g000008_c5,2026-03-19 17:18:38,,,,,0.01,0.01,2.5177,7.2585,18.774,4.094,2.585,0.496,13.0,,,,,,29.0228,PASS,
72,2_VEL_PI_disturbance,evo_g000008_c6,2026-03-19 17:18:38,,,,,0.050921,0.031164,5.437,14.0439,21.2411,4.156,2.9907,0.464,13.0,,,,,,28.6206,PASS,
67,2_VEL_PI_disturbance,evo_g000008_c1,2026-03-19 17:18:38,,,,,0.01,0.010083,2.6703,7.5293,19.8036,3.296,2.69,0.464,13.0,,,,,,31.3718,PASS,
66,2_VEL_PI_disturbance,evo_g000008_c0,2026-03-19 17:18:38,,,,,0.039954,0.029065,4.5463,12.4999,16.6261,3.176,2.5391,0.568,13.0,,,,,,27.4565,PASS,
68,2_VEL_PI_disturbance,evo_g000008_c2,2026-03-19 17:18:38,,,,,0.016666,0.012437,3.0586,10.4462,17.1018,3.966,2.4793,0.494,13.0,,,,,,31.3468,PASS,
69,2_VEL_PI_disturbance,evo_g000008_c3,2026-03-19 17:18:38,,,,,0.030146,0.04806,5.6694,12.9261,18.9118,2.948,2.574,0.434,13.0,,,,,,26.6963,PASS,
75,2_VEL_PI_disturbance,evo_g000009_c1,2026-03-19 17:18:38,,,,,0.034921,0.016134,4.171,10.9815,19.4121,3.638,2.6882,0.484,13.0,,,,,,30.0189,PASS,
76,2_VEL_PI_disturbance,evo_g000009_c2,2026-03-19 17:18:39,,,,,0.029972,0.018748,4.1354,12.6241,15.0659,4.016,2.3007,0.484,13.0,,,,,,26.2312,PASS,
77,2_VEL_PI_disturbance,evo_g000009_c3,2026-03-19 17:18:39,,,,,0.056112,0.02354,4.9123,14.3304,22.4536,2.872,3.223,0.462,13.0,,,,,,36.492,PASS,
80,2_VEL_PI_disturbance,evo_g000009_c6,2026-03-19 17:18:39,,,,,0.01,0.022032,3.0067,8.3599,16.5624,3.752,2.4691,0.502,13.0,,,,,,26.831,PASS,
81,2_VEL_PI_disturbance,evo_g000009_c7,2026-03-19 17:18:39,,,,,0.014777,0.050303,4.1531,12.6591,16.9794,3.178,2.1206,0.468,13.0,,,,,,23.9287,PASS,
74,2_VEL_PI_disturbance,evo_g000009_c0,2026-03-19 17:18:39,,,,,0.01,0.030008,3.3284,8.8441,17.5005,3.624,2.4878,0.4,13.0,,,,,,30.8442,PASS,
79,2_VEL_PI_disturbance,evo_g000009_c5,2026-03-19 17:18:39,,,,,0.01,0.04878,4.374,10.3353,17.6315,3.73,2.449,0.384,13.0,,,,,,25.9064,PASS,
78,2_VEL_PI_disturbance,evo_g000009_c4,2026-03-19 17:18:39,,,,,0.011901,0.030942,4.041,10.9842,18.9351,2.932,2.9139,0.5,13.0,,,,,,32.2546,PASS,
89,2_VEL_PI_disturbance,evo_g000010_c7,2026-03-19 17:18:40,,,,,0.01,0.011933,2.656,6.0936,19.0261,3.45,2.5902,0.512,13.0,,,,,,28.2686,PASS,
