run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
1800,s04_vel_pi_staircase,g000224_c6,224,,,,,,0.6019511665075606,0.0040783192384250535,,,,,,,6.6365,15.2395,7.235,0.0,0.4611,13.0,13.0,,,,,,2.04695,PASS,
1801,s04_vel_pi_staircase,g000224_c7,224,,,,,,0.5899142541095281,0.004368538511783634,,,,,,,6.6244,15.2361,7.2369,0.0,0.461,13.0,13.0,,,,,,2.04544,PASS,
1802,s04_vel_pi_staircase,g000225_c0,225,,,,,,0.5979473875530315,0.004165367781430365,,,,,,,6.6256,15.2291,7.2374,0.0,0.4606,13.0,13.0,,,,,,2.04436,PASS,
1803,s04_vel_pi_staircase,g000225_c1,225,,,,,,0.5996530114818678,0.004164202130801178,,,,,,,6.6316,15.2503,7.2473,0.0,0.4604,13.0,13.0,,,,,,2.04436,PASS,
1804,s04_vel_pi_staircase,g000225_c2,225,,,,,,0.5704683886930545,0.004223493602620959,,,,,,,6.5974,15.24,7.2393,0.0,0.4608,13.0,13.0,,,,,,2.04214,PASS,
1805,s04_vel_pi_staircase,g000225_c3,225,,,,,,0.6097099174896169,0.00419578266849492,,,,,,,6.6391,15.2516,7.2248,0.0,0.4608,13.0,13.0,,,,,,2.04631,PASS,
1806,s04_vel_pi_staircase,g000225_c4,225,,,,,,0.596137875179669,0.004156849395471131,,,,,,,6.6253,15.2327,7.2421,0.0,0.4612,13.0,13.0,,,,,,2.04613,PASS,
1807,s04_vel_pi_staircase,g000225_c5,225,,,,,,0.5573322153937014,0.004116292498810148,,,,,,,6.5871,15.2338,7.2435,0.0,0.4622,13.0,13.0,,,,,,2.04531,PASS,
1808,s04_vel_pi_staircase,g000225_c6,225,,,,,,0.6084087269575719,0.004170560541898793,,,,,,,6.6404,15.2279,7.2478,0.0,0.461,13.0,13.0,,,,,,2.04704,PASS,
1809,s04_vel_pi_staircase,g000225_c7,225,,,,,,0.5994917999687879,0.004196931612163672,,,,,,,6.6262,15.2349,7.2327,0.0,0.4606,13.0,13.0,,,,,,2.04442,PASS,
1810,s04_vel_pi_staircase,g000226_c0,226,,,,,,0.5993918091725156,0.0040981017677416106,,,,,,,6.6272,15.2476,7.2306,0.0,0.4599,13.0,13.0,,,,,,2.04242,PASS,
1811,s04_vel_pi_staircase,g000226_c1,226,,,,,,0.5984846458084204,0.004287631388906995,,,,,,,6.6321,15.2394,7.2345,0.0,0.4608,13.0,13.0,,,,,,2.04561,PASS,
1812,s04_vel_pi_staircase,g000226_c2,226,,,,,,0.5799481801058461,0.004200410034456972,,,,,,,6.6102,15.2466,7.2483,0.0,0.4609,13.0,13.0,,,,,,2.04372,PASS,
1813,s04_vel_pi_staircase,g000226_c3,226,,,,,,0.5896542690936222,0.004091419609544332,,,,,,,6.617,15.2336,7.2388,0.0,0.4609,13.0,13.0,,,,,,2.0444,PASS,
1814,s04_vel_pi_staircase,g000226_c4,226,,,,,,0.5943079859972381,0.004095256500796701,,,,,,,6.6214,15.2393,7.2299,0.0,0.4613,13.0,13.0,,,,,,2.04604,PASS,
1815,s04_vel_pi_staircase,g000226_c5,226,,,,,,0.5892655857305417,0.0042431403326541085,,,,,,,6.6192,15.2347,7.2485,0.0,0.4607,13.0,13.0,,,,,,2.04402,PASS,
1816,s04_vel_pi_staircase,g000226_c6,226,,,,,,0.6024866813333477,0.004160431098495098,,,,,,,6.6384,15.2521,7.236,0.0,0.4612,13.0,13.0,,,,,,2.04744,PASS,
1817,s04_vel_pi_staircase,g000226_c7,226,,,,,,0.5890786266482341,0.004232090941937695,,,,,,,6.6182,15.237,7.2202,0.0,0.4605,13.0,13.0,,,,,,2.04332,PASS,
1818,s04_vel_pi_staircase,g000227_c0,227,,,,,,0.5777633646448948,0.0041925791710221046,,,,,,,6.6066,15.2289,7.2486,0.0,0.4609,13.0,13.0,,,,,,2.04336,PASS,
1819,s04_vel_pi_staircase,g000227_c1,227,,,,,,0.6017666521213512,0.004209336722022611,,,,,,,6.6327,15.2467,7.2387,0.0,0.4608,13.0,13.0,,,,,,2.04567,PASS,
1820,s04_vel_pi_staircase,g000227_c2,227,,,,,,0.6019964468175183,0.004114334208660537,,,,,,,6.6303,15.2278,7.2276,0.0,0.4612,13.0,13.0,,,,,,2.04663,PASS,
1821,s04_vel_pi_staircase,g000227_c3,227,,,,,,0.6076285408484412,0.004063359571424015,,,,,,,6.6361,15.2367,7.239,0.0,0.4616,13.0,13.0,,,,,,2.04841,PASS,
1822,s04_vel_pi_staircase,g000227_c4,227,,,,,,0.632822367400975,0.0041116034648469146,,,,,,,6.7237,15.2385,7.3165,0.0,0.4758,13.0,13.0,,,,,,2.09977,PASS,
1823,s04_vel_pi_staircase,g000227_c5,227,,,,,,0.6109937863259141,0.004002844930176627,,,,,,,6.6458,15.2428,7.2519,0.0,0.4617,13.0,13.0,,,,,,2.04968,PASS,
1824,s04_vel_pi_staircase,g000227_c6,227,,,,,,0.5860477586308237,0.0043059998840289625,,,,,,,6.6204,15.2559,7.2363,0.0,0.4608,13.0,13.0,,,,,,2.04444,PASS,
1825,s04_vel_pi_staircase,g000227_c7,227,,,,,,0.5979222122183867,0.004240408525678328,,,,,,,6.6287,15.2374,7.2426,0.0,0.46,13.0,13.0,,,,,,2.04287,PASS,
1826,s04_vel_pi_staircase,g000228_c0,228,,,,,,0.5754146119339162,0.0042749796108757275,,,,,,,6.6057,15.23,7.2393,0.0,0.4619,13.0,13.0,,,,,,2.04627,PASS,
1827,s04_vel_pi_staircase,g000228_c1,228,,,,,,0.5993028527758458,0.004140554641099178,,,,,,,6.6281,15.2394,7.2301,0.0,0.4611,13.0,13.0,,,,,,2.04611,PASS,
1828,s04_vel_pi_staircase,g000228_c2,228,,,,,,0.6019036494437024,0.00431765897596526,,,,,,,6.6313,15.2441,7.2261,0.0,0.4616,13.0,13.0,,,,,,2.04793,PASS,
1829,s04_vel_pi_staircase,g000228_c3,228,,,,,,0.5825135421529433,0.004301098284820015,,,,,,,6.6141,15.2418,7.2496,0.0,0.4603,13.0,13.0,,,,,,2.04231,PASS,
1830,s04_vel_pi_staircase,g000228_c4,228,,,,,,0.5881712237192533,0.004072447220484457,,,,,,,6.6172,15.2385,7.2465,0.0,0.4611,13.0,13.0,,,,,,2.04502,PASS,
1831,s04_vel_pi_staircase,g000228_c5,228,,,,,,0.5884415222235394,0.004260240110774649,,,,,,,6.6177,15.2391,7.2392,0.0,0.4602,13.0,13.0,,,,,,2.04237,PASS,
1832,s04_vel_pi_staircase,g000228_c6,228,,,,,,0.5982142899714584,0.004273608971727629,,,,,,,6.6283,15.2413,7.2483,0.0,0.4609,13.0,13.0,,,,,,2.04553,PASS,
1833,s04_vel_pi_staircase,g000228_c7,228,,,,,,0.5806291612961496,0.004170627822548806,,,,,,,6.6084,15.2483,7.2479,0.0,0.4615,13.0,13.0,,,,,,2.04534,PASS,
1834,s04_vel_pi_staircase,g000229_c0,229,,,,,,0.610447785042183,0.004017008449975009,,,,,,,6.6433,15.2359,7.2432,0.0,0.4607,13.0,13.0,,,,,,2.04643,PASS,
1835,s04_vel_pi_staircase,g000229_c1,229,,,,,,0.5837119405767942,0.004174206232149038,,,,,,,6.6161,15.2433,7.2359,0.0,0.4613,13.0,13.0,,,,,,2.04551,PASS,
1836,s04_vel_pi_staircase,g000229_c2,229,,,,,,0.5769326441517797,0.004197378096247474,,,,,,,6.6064,15.2404,7.2451,0.0,0.4608,13.0,13.0,,,,,,2.04304,PASS,
1837,s04_vel_pi_staircase,g000229_c3,229,,,,,,0.591147249951199,0.004198393673071464,,,,,,,6.6204,15.2262,7.2369,0.0,0.4608,13.0,13.0,,,,,,2.04444,PASS,
1838,s04_vel_pi_staircase,g000229_c4,229,,,,,,0.573589180858814,0.004180269204508407,,,,,,,6.6024,15.2442,7.2497,0.0,0.4612,13.0,13.0,,,,,,2.04384,PASS,
1839,s04_vel_pi_staircase,g000229_c5,229,,,,,,0.5936353619254089,0.0042988099797952786,,,,,,,6.6286,15.2361,7.2354,0.0,0.4608,13.0,13.0,,,,,,2.04526,PASS,
1840,s04_vel_pi_staircase,g000229_c6,229,,,,,,0.6049979986348539,0.004064794229561717,,,,,,,6.638,15.2366,7.2326,0.0,0.4604,13.0,13.0,,,,,,2.045,PASS,
1841,s04_vel_pi_staircase,g000229_c7,229,,,,,,0.5851596572411318,0.004299405147735065,,,,,,,6.6149,15.2386,7.2379,0.0,0.4613,13.0,13.0,,,,,,2.04539,PASS,
1842,s04_vel_pi_staircase,g000230_c0,230,,,,,,0.6037600632071349,0.00409793718129658,,,,,,,6.6364,15.2354,7.245,0.0,0.4611,13.0,13.0,,,,,,2.04694,PASS,
1843,s04_vel_pi_staircase,g000230_c1,230,,,,,,0.5771336261442352,0.004317587697486338,,,,,,,6.6094,15.2462,7.2327,0.0,0.4609,13.0,13.0,,,,,,2.04364,PASS,
1844,s04_vel_pi_staircase,g000230_c2,230,,,,,,0.5763955950521429,0.003995181573812706,,,,,,,6.607,15.2466,7.2355,0.0,0.4613,13.0,13.0,,,,,,2.0446,PASS,
1845,s04_vel_pi_staircase,g000230_c3,230,,,,,,0.5733214809378505,0.004194088418400153,,,,,,,6.6014,15.2413,7.2453,0.0,0.4611,13.0,13.0,,,,,,2.04344,PASS,
1846,s04_vel_pi_staircase,g000230_c4,230,,,,,,0.5760825196825957,0.004121687291629593,,,,,,,6.6035,15.2432,7.2437,0.0,0.4612,13.0,13.0,,,,,,2.04395,PASS,
1847,s04_vel_pi_staircase,g000230_c5,230,,,,,,0.6029050598747663,0.004232545329723096,,,,,,,6.6334,15.2427,7.2368,0.0,0.4612,13.0,13.0,,,,,,2.04694,PASS,
1848,s04_vel_pi_staircase,g000230_c6,230,,,,,,0.5911971534077924,0.004099521891306249,,,,,,,6.622,15.2326,7.2499,0.0,0.4609,13.0,13.0,,,,,,2.0449,PASS,
1849,s04_vel_pi_staircase,g000230_c7,230,,,,,,0.5953458785978053,0.0042012004600340104,,,,,,,6.6227,15.227,7.2319,0.0,0.4607,13.0,13.0,,,,,,2.04437,PASS,
1850,s04_vel_pi_staircase,g000231_c0,231,,,,,,0.5935415026620611,0.004140529783600588,,,,,,,6.6217,15.2353,7.2318,0.0,0.4605,13.0,13.0,,,,,,2.04367,PASS,
1851,s04_vel_pi_staircase,g000231_c1,231,,,,,,0.6059760557942109,0.004037082960551341,,,,,,,6.6375,15.2399,7.2457,0.0,0.4611,13.0,13.0,,,,,,2.04705,PASS,
1852,s04_vel_pi_staircase,g000231_c2,231,,,,,,0.6028792335639619,0.004161740583506545,,,,,,,6.6359,15.233,7.2435,0.0,0.4604,13.0,13.0,,,,,,2.04479,PASS,
1853,s04_vel_pi_staircase,g000231_c3,231,,,,,,0.5823069199589476,0.004105039394879878,,,,,,,6.6112,15.2466,7.239,0.0,0.4612,13.0,13.0,,,,,,2.04472,PASS,
1854,s04_vel_pi_staircase,g000231_c4,231,,,,,,0.606913937332465,0.003963730627054566,,,,,,,6.6392,15.2433,7.2504,0.0,0.4611,13.0,13.0,,,,,,2.04722,PASS,
1855,s04_vel_pi_staircase,g000231_c5,231,,,,,,0.5921195827962438,0.004370657507794735,,,,,,,6.6225,15.2462,7.2411,0.0,0.4596,13.0,13.0,,,,,,2.04105,PASS,
1856,s04_vel_pi_staircase,g000231_c6,231,,,,,,0.5938257199149187,0.004333000154699859,,,,,,,6.6228,15.2265,7.2389,0.0,0.46,13.0,13.0,,,,,,2.04228,PASS,
1857,s04_vel_pi_staircase,g000231_c7,231,,,,,,0.5990919084519187,0.00410102960517844,,,,,,,6.6329,15.2458,7.2365,0.0,0.4604,13.0,13.0,,,,,,2.04449,PASS,
1858,s04_vel_pi_staircase,g000232_c0,232,,,,,,0.5987340043178229,0.00420260372199013,,,,,,,6.6329,15.2398,7.231,0.0,0.4613,13.0,13.0,,,,,,2.04719,PASS,
1859,s04_vel_pi_staircase,g000232_c1,232,,,,,,0.5909145048247705,0.004289686728504186,,,,,,,6.6207,15.2487,7.2382,0.0,0.4605,13.0,13.0,,,,,,2.04357,PASS,
1860,s04_vel_pi_staircase,g000232_c2,232,,,,,,0.588468961914889,0.004223158340329325,,,,,,,6.6204,15.2317,7.2323,0.0,0.4608,13.0,13.0,,,,,,2.04444,PASS,
1861,s04_vel_pi_staircase,g000232_c3,232,,,,,,0.5834917671669403,0.004033096620406365,,,,,,,6.6116,15.234,7.2458,0.0,0.4607,13.0,13.0,,,,,,2.04326,PASS,
1862,s04_vel_pi_staircase,g000232_c4,232,,,,,,0.6163765693886994,0.004152255488411652,,,,,,,6.6565,15.2457,7.2429,0.0,0.4624,13.0,13.0,,,,,,2.05285,PASS,
1863,s04_vel_pi_staircase,g000232_c5,232,,,,,,0.5709982765287551,0.004223596368157965,,,,,,,6.6026,15.2416,7.2376,0.0,0.461,13.0,13.0,,,,,,2.04326,PASS,
1864,s04_vel_pi_staircase,g000232_c6,232,,,,,,0.5977399107592587,0.004142379740003834,,,,,,,6.6308,15.2335,7.2318,0.0,0.4605,13.0,13.0,,,,,,2.04458,PASS,
1865,s04_vel_pi_staircase,g000232_c7,232,,,,,,0.5924631920891513,0.00401528786681344,,,,,,,6.6208,15.2506,7.2367,0.0,0.4611,13.0,13.0,,,,,,2.04538,PASS,
1866,s04_vel_pi_staircase,g000233_c0,233,,,,,,0.591872915832216,0.004142052934822347,,,,,,,6.6208,15.2515,7.2431,0.0,0.4604,13.0,13.0,,,,,,2.04328,PASS,
1867,s04_vel_pi_staircase,g000233_c1,233,,,,,,0.5934957912139922,0.004386410526459638,,,,,,,6.6257,15.2495,7.2501,0.0,0.4603,13.0,13.0,,,,,,2.04347,PASS,
1868,s04_vel_pi_staircase,g000233_c2,233,,,,,,0.5965589694989148,0.004294052643639395,,,,,,,6.6279,15.2396,7.2489,0.0,0.4614,13.0,13.0,,,,,,2.04699,PASS,
1869,s04_vel_pi_staircase,g000233_c3,233,,,,,,0.5801726299502041,0.004164340459927523,,,,,,,6.6133,15.2334,7.2376,0.0,0.4609,13.0,13.0,,,,,,2.04403,PASS,
1870,s04_vel_pi_staircase,g000233_c4,233,,,,,,0.5809372566709301,0.0041628417985809405,,,,,,,6.6096,15.2503,7.2281,0.0,0.4611,13.0,13.0,,,,,,2.04426,PASS,
1871,s04_vel_pi_staircase,g000233_c5,233,,,,,,0.5804801733770732,0.004186251995462387,,,,,,,6.608,15.2567,7.2364,0.0,0.4603,13.0,13.0,,,,,,2.0417,PASS,
1872,s04_vel_pi_staircase,g000233_c6,233,,,,,,0.6037325360648352,0.004237237301108949,,,,,,,6.632,15.2212,7.2339,0.0,0.4608,13.0,13.0,,,,,,2.0456,PASS,
1873,s04_vel_pi_staircase,g000233_c7,233,,,,,,0.5997530299568011,0.004166006464232806,,,,,,,6.6299,15.2369,7.2212,0.0,0.46,13.0,13.0,,,,,,2.04299,PASS,
1874,s04_vel_pi_staircase,g000234_c0,234,,,,,,0.5719030602898965,0.004151835243012833,,,,,,,6.5989,15.2468,7.2406,0.0,0.4605,13.0,13.0,,,,,,2.04139,PASS,
1875,s04_vel_pi_staircase,g000234_c1,234,,,,,,0.5897540253005641,0.004075608531183334,,,,,,,6.6192,15.247,7.2374,0.0,0.4607,13.0,13.0,,,,,,2.04402,PASS,
1876,s04_vel_pi_staircase,g000234_c2,234,,,,,,0.6062090764103383,0.004212372246231571,,,,,,,6.6373,15.2363,7.2517,0.0,0.4613,13.0,13.0,,,,,,2.04763,PASS,
1877,s04_vel_pi_staircase,g000234_c3,234,,,,,,0.5750181888432151,0.004045491249316615,,,,,,,6.6008,15.2315,7.2435,0.0,0.4608,13.0,13.0,,,,,,2.04248,PASS,
1878,s04_vel_pi_staircase,g000234_c4,234,,,,,,0.5787079932870844,0.0042422951847873955,,,,,,,6.6087,15.2443,7.2468,0.0,0.4614,13.0,13.0,,,,,,2.04507,PASS,
1879,s04_vel_pi_staircase,g000234_c5,234,,,,,,0.5764816299990649,0.0042069607223333,,,,,,,6.6029,15.229,7.2427,0.0,0.4612,13.0,13.0,,,,,,2.04389,PASS,
1880,s04_vel_pi_staircase,g000234_c6,234,,,,,,0.5968320423594256,0.004160054602775057,,,,,,,6.6258,15.2322,7.2291,0.0,0.4609,13.0,13.0,,,,,,2.04528,PASS,
1881,s04_vel_pi_staircase,g000234_c7,234,,,,,,0.6107467893678904,0.004445864007115356,,,,,,,6.6451,15.2358,7.2438,0.0,0.4609,13.0,13.0,,,,,,2.04721,PASS,
1882,s04_vel_pi_staircase,g000235_c0,235,,,,,,0.5830074569759937,0.004142752383138554,,,,,,,6.6128,15.2525,7.2457,0.0,0.4605,13.0,13.0,,,,,,2.04278,PASS,
1883,s04_vel_pi_staircase,g000235_c1,235,,,,,,0.6005080123903698,0.004138935443513281,,,,,,,6.6312,15.2473,7.2422,0.0,0.4599,13.0,13.0,,,,,,2.04282,PASS,
1884,s04_vel_pi_staircase,g000235_c2,235,,,,,,0.5921363804085144,0.00402560610442736,,,,,,,6.6203,15.233,7.2425,0.0,0.461,13.0,13.0,,,,,,2.04503,PASS,
1885,s04_vel_pi_staircase,g000235_c3,235,,,,,,0.6043693288789282,0.004009913233485603,,,,,,,6.6344,15.2397,7.2431,0.0,0.4606,13.0,13.0,,,,,,2.04524,PASS,
1886,s04_vel_pi_staircase,g000235_c4,235,,,,,,0.6157290533914723,0.004118302706318229,,,,,,,6.6475,15.2275,7.2423,0.0,0.4617,13.0,13.0,,,,,,2.04985,PASS,
1887,s04_vel_pi_staircase,g000235_c5,235,,,,,,0.5833775444541142,0.004092473926720251,,,,,,,6.6103,15.2279,7.2305,0.0,0.461,13.0,13.0,,,,,,2.04403,PASS,
1888,s04_vel_pi_staircase,g000235_c6,235,,,,,,0.6197570094198354,0.004282652781315094,,,,,,,6.6574,15.2491,7.2492,0.0,0.4609,13.0,13.0,,,,,,2.04844,PASS,
1889,s04_vel_pi_staircase,g000235_c7,235,,,,,,0.591441298188152,0.004240481116804167,,,,,,,6.6197,15.2461,7.2389,0.0,0.461,13.0,13.0,,,,,,2.04497,PASS,
1890,s04_vel_pi_staircase,g000236_c0,236,,,,,,0.5921417668210568,0.0041384505047339475,,,,,,,6.619,15.2316,7.2356,0.0,0.4612,13.0,13.0,,,,,,2.0455,PASS,
1891,s04_vel_pi_staircase,g000236_c1,236,,,,,,0.5869691182298112,0.004032401565471436,,,,,,,6.6194,15.2313,7.2369,0.0,0.4608,13.0,13.0,,,,,,2.04434,PASS,
1892,s04_vel_pi_staircase,g000236_c2,236,,,,,,0.5961633405372663,0.004342392384463682,,,,,,,6.6287,15.2419,7.2494,0.0,0.4607,13.0,13.0,,,,,,2.04497,PASS,
1893,s04_vel_pi_staircase,g000236_c3,236,,,,,,0.6099343073972259,0.004303927423749885,,,,,,,6.6438,15.2348,7.256,0.0,0.4614,13.0,13.0,,,,,,2.04858,PASS,
1894,s04_vel_pi_staircase,g000236_c4,236,,,,,,0.6070282564524118,0.004160870325007818,,,,,,,6.6385,15.2392,7.2416,0.0,0.4617,13.0,13.0,,,,,,2.04895,PASS,
1895,s04_vel_pi_staircase,g000236_c5,236,,,,,,0.5966694698814958,0.004041233825144031,,,,,,,6.6265,15.2359,7.2442,0.0,0.4606,13.0,13.0,,,,,,2.04445,PASS,
1896,s04_vel_pi_staircase,g000236_c6,236,,,,,,0.6075459917556014,0.004112051860845791,,,,,,,6.6389,15.2448,7.2469,0.0,0.4627,13.0,13.0,,,,,,2.05199,PASS,
1897,s04_vel_pi_staircase,g000236_c7,236,,,,,,0.6083163079932047,0.004154540042288072,,,,,,,6.6396,15.2408,7.2374,0.0,0.4605,13.0,13.0,,,,,,2.04546,PASS,
1898,s04_vel_pi_staircase,g000237_c0,237,,,,,,0.5980492761856793,0.004134737169905866,,,,,,,6.6274,15.2373,7.2344,0.0,0.4609,13.0,13.0,,,,,,2.04544,PASS,
1899,s04_vel_pi_staircase,g000237_c1,237,,,,,,0.61023127394178,0.004062245850404447,,,,,,,6.6462,15.2493,7.2307,0.0,0.4605,13.0,13.0,,,,,,2.04612,PASS,
1900,s04_vel_pi_staircase,g000237_c2,237,,,,,,0.5992982016601047,0.0041935475207279145,,,,,,,6.6336,15.2485,7.233,0.0,0.4602,13.0,13.0,,,,,,2.04396,PASS,
1901,s04_vel_pi_staircase,g000237_c3,237,,,,,,0.607156535770967,0.004025085128660572,,,,,,,6.6366,15.2418,7.2424,0.0,0.4604,13.0,13.0,,,,,,2.04486,PASS,
1902,s04_vel_pi_staircase,g000237_c4,237,,,,,,0.603637914097295,0.004146591355900993,,,,,,,6.6342,15.2466,7.2333,0.0,0.4603,13.0,13.0,,,,,,2.04432,PASS,
1903,s04_vel_pi_staircase,g000237_c5,237,,,,,,0.6026710325221714,0.004374535237181525,,,,,,,6.6344,15.2542,7.247,0.0,0.461,13.0,13.0,,,,,,2.04644,PASS,
1904,s04_vel_pi_staircase,g000237_c6,237,,,,,,0.5779660379328682,0.004046667913768528,,,,,,,6.6063,15.2489,7.225,0.0,0.4612,13.0,13.0,,,,,,2.04423,PASS,
1905,s04_vel_pi_staircase,g000237_c7,237,,,,,,0.5780865288961302,0.004037662724451564,,,,,,,6.6051,15.2556,7.2308,0.0,0.4606,13.0,13.0,,,,,,2.04231,PASS,
1906,s04_vel_pi_staircase,g000238_c0,238,,,,,,0.5773722285295673,0.004029968747562655,,,,,,,6.6044,15.2427,7.244,0.0,0.461,13.0,13.0,,,,,,2.04344,PASS,
1907,s04_vel_pi_staircase,g000238_c1,238,,,,,,0.6052419465964716,0.004031574969317187,,,,,,,6.6383,15.2349,7.2314,0.0,0.4611,13.0,13.0,,,,,,2.04713,PASS,
1908,s04_vel_pi_staircase,g000238_c2,238,,,,,,0.581457866950228,0.004146517855318225,,,,,,,6.6094,15.2265,7.2471,0.0,0.4608,13.0,13.0,,,,,,2.04334,PASS,
1909,s04_vel_pi_staircase,g000238_c3,238,,,,,,0.6143142002382442,0.004125842479779171,,,,,,,6.6473,15.2354,7.2494,0.0,0.4629,13.0,13.0,,,,,,2.05343,PASS,
1910,s04_vel_pi_staircase,g000238_c4,238,,,,,,0.5747559629279791,0.004346027394686303,,,,,,,6.6032,15.2346,7.2506,0.0,0.4622,13.0,13.0,,,,,,2.04692,PASS,
1911,s04_vel_pi_staircase,g000238_c5,238,,,,,,0.62664385014811,0.0041436296268329955,,,,,,,6.6912,15.2416,7.2706,0.0,0.4731,13.0,13.0,,,,,,2.08842,PASS,
1912,s04_vel_pi_staircase,g000238_c6,238,,,,,,0.6305201340902459,0.004125893602246119,,,,,,,6.7068,15.2289,7.2857,0.0,0.4743,13.0,13.0,,,,,,2.09358,PASS,
1913,s04_vel_pi_staircase,g000238_c7,238,,,,,,0.5998786863080837,0.004084964625212457,,,,,,,6.6327,15.2371,7.2326,0.0,0.4605,13.0,13.0,,,,,,2.04477,PASS,
1914,s04_vel_pi_staircase,g000239_c0,239,,,,,,0.5836910254827525,0.00426789048120644,,,,,,,6.6119,15.251,7.233,0.0,0.4606,13.0,13.0,,,,,,2.04299,PASS,
1915,s04_vel_pi_staircase,g000239_c1,239,,,,,,0.5883857723657969,0.004093782601275435,,,,,,,6.616,15.2357,7.2382,0.0,0.4605,13.0,13.0,,,,,,2.0431,PASS,
1916,s04_vel_pi_staircase,g000239_c2,239,,,,,,0.5784381575762181,0.004199600708686543,,,,,,,6.6109,15.2428,7.2377,0.0,0.4606,13.0,13.0,,,,,,2.04289,PASS,
1917,s04_vel_pi_staircase,g000239_c3,239,,,,,,0.5823090573728262,0.0042020635714905925,,,,,,,6.6141,15.2318,7.2361,0.0,0.461,13.0,13.0,,,,,,2.04441,PASS,
1918,s04_vel_pi_staircase,g000239_c4,239,,,,,,0.6101695548751804,0.004251116894291126,,,,,,,6.6415,15.2528,7.2219,0.0,0.4623,13.0,13.0,,,,,,2.05105,PASS,
1919,s04_vel_pi_staircase,g000239_c5,239,,,,,,0.6068207146750474,0.004160168620073298,,,,,,,6.6363,15.2382,7.2365,0.0,0.4605,13.0,13.0,,,,,,2.04513,PASS,
1920,s04_vel_pi_staircase,g000239_c6,239,,,,,,0.5857776696987518,0.004210855010854368,,,,,,,6.615,15.2453,7.2368,0.0,0.4611,13.0,13.0,,,,,,2.0448,PASS,
1921,s04_vel_pi_staircase,g000239_c7,239,,,,,,0.6151673645889695,0.00425698435553366,,,,,,,6.6486,15.2367,7.2458,0.0,0.4621,13.0,13.0,,,,,,2.05116,PASS,
1922,s04_vel_pi_staircase,g000240_c0,240,,,,,,0.5794845494377517,0.004029192277949861,,,,,,,6.6063,15.2372,7.231,0.0,0.4605,13.0,13.0,,,,,,2.04213,PASS,
1923,s04_vel_pi_staircase,g000240_c1,240,,,,,,0.605273997772151,0.00434318908865908,,,,,,,6.6419,15.239,7.2359,0.0,0.4608,13.0,13.0,,,,,,2.04659,PASS,
1924,s04_vel_pi_staircase,g000240_c2,240,,,,,,0.6047110864244383,0.004201415015643775,,,,,,,6.6357,15.2361,7.2423,0.0,0.4614,13.0,13.0,,,,,,2.04777,PASS,
1925,s04_vel_pi_staircase,g000240_c3,240,,,,,,0.6030598256022112,0.0039981592753509125,,,,,,,6.6378,15.2436,7.2342,0.0,0.4607,13.0,13.0,,,,,,2.04588,PASS,
1926,s04_vel_pi_staircase,g000240_c4,240,,,,,,0.5984702696765547,0.004105415215957905,,,,,,,6.6312,15.2301,7.2326,0.0,0.4603,13.0,13.0,,,,,,2.04402,PASS,
1927,s04_vel_pi_staircase,g000240_c5,240,,,,,,0.590023115100613,0.0041284221976188315,,,,,,,6.6218,15.2375,7.2333,0.0,0.4609,13.0,13.0,,,,,,2.04488,PASS,
1928,s04_vel_pi_staircase,g000240_c6,240,,,,,,0.6029702303990107,0.004054925929637563,,,,,,,6.6321,15.2375,7.2398,0.0,0.4614,13.0,13.0,,,,,,2.04741,PASS,
1929,s04_vel_pi_staircase,g000240_c7,240,,,,,,0.6215156622701312,0.00425921413751781,,,,,,,6.6674,15.2227,7.2713,0.0,0.4666,13.0,13.0,,,,,,2.06654,PASS,
1930,s04_vel_pi_staircase,g000241_c0,241,,,,,,0.5983539821447444,0.004217248685267813,,,,,,,6.6318,15.2404,7.2349,0.0,0.4598,13.0,13.0,,,,,,2.04258,PASS,
1931,s04_vel_pi_staircase,g000241_c1,241,,,,,,0.6036976540763411,0.004225469270483243,,,,,,,6.6394,15.2322,7.2393,0.0,0.4616,13.0,13.0,,,,,,2.04874,PASS,
1932,s04_vel_pi_staircase,g000241_c2,241,,,,,,0.5946282095260281,0.004086610759075047,,,,,,,6.623,15.2315,7.2317,0.0,0.46,13.0,13.0,,,,,,2.0423,PASS,
1933,s04_vel_pi_staircase,g000241_c3,241,,,,,,0.5902659472801203,0.004276546263786019,,,,,,,6.6199,15.2179,7.2416,0.0,0.4604,13.0,13.0,,,,,,2.04319,PASS,
1934,s04_vel_pi_staircase,g000241_c4,241,,,,,,0.5948125466922657,0.0039764124246534525,,,,,,,6.6287,15.25,7.2339,0.0,0.4605,13.0,13.0,,,,,,2.04437,PASS,
1935,s04_vel_pi_staircase,g000241_c5,241,,,,,,0.5990997990756948,0.0041576258714070965,,,,,,,6.6293,15.2442,7.2342,0.0,0.4607,13.0,13.0,,,,,,2.04503,PASS,
