run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
53,s01_lqr_pitch_step,g000006_c3,6,,49.99999999999999,0.005114111304308011,1e-07,9.837029170787137,,,,,,,,,,3.5394,5.1421,2.1894,0.09,0.4711,0.309348,0.0,0.328,5.0,,,,,,8.37405,PASS,
54,s01_lqr_pitch_step,g000006_c4,6,,0.7059681209502924,0.01230198108839945,1e-07,100.0,,,,,,,,,,3.5327,5.1326,2.0989,0.072,0.4856,0.30928,0.0,0.334,5.0,,,,,,6.9834,PASS,
55,s01_lqr_pitch_step,g000006_c5,6,,1.538151746515704,0.027277722742584762,3.5781075370367784e-07,100.0,,,,,,,,,,3.5327,5.1343,2.1355,0.076,0.4948,0.309338,0.0,0.332,5.0,,,,,,7.0607,PASS,
56,s01_lqr_pitch_step,g000006_c6,6,,0.7102884581259459,0.001,3.845079268634388e-07,43.444254569869194,,,,,,,,,,3.5337,5.1386,2.1006,0.074,0.4746,0.309259,0.0,0.33,5.0,,,,,,7.100875,PASS,
57,s01_lqr_pitch_step,g000006_c7,6,,1.5531208365570492,0.009657359011466499,1e-07,100.0,,,,,,,,,,3.5318,5.1336,2.0602,0.07,0.468,0.3093,0.0,0.332,5.0,,,,,,6.960575,PASS,
58,s01_lqr_pitch_step,g000007_c0,7,,0.048408201540110433,0.025025609863681693,1.5619697106875308e-06,100.0,,,,,,,,,,3.5353,5.1352,2.0845,0.074,0.4693,0.309173,0.0,0.33,5.0,,,,,,7.0097,PASS,
59,s01_lqr_pitch_step,g000007_c1,7,,3.734794517000787,0.001,1e-07,100.0,,,,,,,,,,3.5347,5.1362,2.0633,0.078,0.4686,0.309277,0.0,0.332,5.0,,,,,,7.018425,PASS,
60,s01_lqr_pitch_step,g000007_c2,7,,0.6156335119654739,0.001,1e-07,30.9127940282036,,,,,,,,,,3.533,5.1338,2.0835,0.072,0.4746,0.3092,0.0,0.332,5.0,,,,,,6.93305,PASS,
61,s01_lqr_pitch_step,g000007_c3,7,,43.25208057317076,0.001535286691452701,6.767843559095803e-06,35.00229649787476,,,,,,,,,,3.5402,5.143,2.1797,0.072,0.4697,0.309215,0.0,0.328,5.0,,,,,,7.2561,PASS,
62,s01_lqr_pitch_step,g000007_c4,7,,16.49278269163952,0.002013107067622727,1e-07,100.0,,,,,,,,,,3.533,5.1347,2.09,0.072,0.4818,0.309228,0.0,0.334,5.0,,,,,,6.935825,PASS,
63,s01_lqr_pitch_step,g000007_c5,7,,49.99999999999999,0.0037615582776305643,1e-07,0.22145481393414082,,,,,,,,,,2.8716,5.0,1.1926,0.1,0.0,0.229897,0.0,5.0,0.268,,,,,,212.03255,FAIL,wheels off ground
64,s01_lqr_pitch_step,g000007_c6,7,,1.6030713595184827,0.06460100250404037,1.0487535464529493e-07,9.183754870762495,,,,,,,,,,3.5296,5.1387,2.2109,0.072,0.4783,0.309333,0.0,0.328,5.0,,,,,,7.2702,PASS,
65,s01_lqr_pitch_step,g000007_c7,7,,1.2328780873778746,0.001,1e-07,100.0,,,,,,,,,,3.5351,5.1327,2.1267,0.074,0.5057,0.309389,0.0,0.338,5.0,,,,,,6.843875,PASS,
66,s01_lqr_pitch_step,g000008_c0,8,,4.0605221811330185,0.001,4.81521423940805e-07,78.34108669703512,,,,,,,,,,3.5343,5.1361,2.0815,0.078,0.4687,0.309305,0.0,0.332,5.0,,,,,,7.103175,PASS,
67,s01_lqr_pitch_step,g000008_c1,8,,25.545931053771756,0.010883605112344751,4.5561146947920785e-07,0.36859292449120723,,,,,,,,,,2.77,5.0,0.637,0.1,0.0,0.132328,0.0,5.0,0.198,,,,,,208.355675,FAIL,wheels off ground
68,s01_lqr_pitch_step,g000008_c2,8,,14.066874569679591,0.001,1e-07,45.69197674533788,,,,,,,,,,3.5364,5.1352,2.0899,0.08,0.4857,0.309524,0.0,0.338,5.0,,,,,,7.11285,PASS,
69,s01_lqr_pitch_step,g000008_c3,8,,0.14472350409230264,0.001,6.870021570473668e-06,1.0308330462840258,,,,,,,,,,3.5851,5.2039,2.3937,0.082,0.4705,0.309195,0.0,0.316,5.0,,,,,,7.68065,PASS,
70,s01_lqr_pitch_step,g000008_c4,8,,1.0803840474582562,0.006438016652615268,1e-07,17.602839221916856,,,,,,,,,,3.5339,5.1369,2.0869,0.078,0.473,0.309424,0.0,0.332,5.0,,,,,,7.225825,PASS,
71,s01_lqr_pitch_step,g000008_c5,8,,0.5245961712442102,0.001,1.3957306667175896e-07,100.0,,,,,,,,,,3.5325,5.1354,2.1089,0.078,0.4759,0.309407,0.0,0.33,5.0,,,,,,7.224575,PASS,
72,s01_lqr_pitch_step,g000008_c6,8,,0.10330806687809549,0.001,1e-07,100.0,,,,,,,,,,3.5343,5.1335,2.0858,0.074,0.4835,0.309435,0.0,0.338,5.0,,,,,,6.884025,PASS,
73,s01_lqr_pitch_step,g000008_c7,8,,0.4021165561966272,0.009142059009590614,1e-07,5.373105326854203,,,,,,,,,,3.535,5.1326,2.0679,0.07,0.4717,0.309285,0.0,0.332,5.0,,,,,,6.9816,PASS,
74,s01_lqr_pitch_step,g000009_c0,9,,6.186043085913306,0.001,2.0992864296751766e-07,46.326112909431764,,,,,,,,,,3.5342,5.1387,2.0804,0.078,0.472,0.309404,0.0,0.332,5.0,,,,,,7.129325,PASS,
